4450.0,1.0,857534.0,2016,,2017
4451.0,1.0,8965000.0,2016,2016,2016
4452.0,3.0,458089.0,2016,2016,2016
4453.0,3.0,491575.0,2016,2016,2017
4479.0,3.0,617429.0,2016,,2017
4447.0,6.0,3089000.0,2015,2016,2017
4482.0,3.0,716027.0,2016,,2017
4485.0,1.0,10416000.0,2016,,2016
4442.0,6.0,2663000.0,2015,2016,2017
4444.0,6.0,2378000.0,2015,2016,2017
4445.0,6.0,2768000.0,2015,2016,2017
4446.0,6.0,2793000.0,2015,2016,2017
4488.0,1.0,5050000.0,2016,,2016
4483.0,3.0,676588.0,2016,,2017
4484.0,3.0,812339.0,2016,,2017
4489.0,6.0,25228698.0,2016,2016,2016
4490.0,6.0,25953926.0,2016,,2016
4491.0,6.0,26737578.0,2016,,2016
4492.0,6.0,21150427.0,2016,2016,2016
3224.0,6.0,2858946.0,2014,2014,2016
3223.0,6.0,2748917.0,2014,2014,2016
4600.0,1.0,2968173.0,2016,2016,2017
4596.0,1.0,2498554.0,2016,2016,2017
4592.0,1.0,1234169.0,2016,2016,2017
4593.0,1.0,1315635.0,2016,2016,2017
4597.0,1.0,2665226.0,2016,2016,2017
4598.0,1.0,2907608.0,2016,2016,2017
4599.0,1.0,3210552.0,2016,2016,2017
3222.0,6.0,2418825.0,2014,2014,2016
4602.0,1.0,5324304.0,2016,,2016
4603.0,1.0,6356921.0,2016,,2016
4601.0,1.0,5097812.0,2016,2016,2016
4608.0,6.0,945215.0,2016,2016,2017
4609.0,6.0,864575.0,2016,,2017
4594.0,3.0,498690.0,2016,2016,2017
4595.0,3.0,577689.0,2016,2016,2017
4606.0,3.0,651707.0,2016,2016,2016
4607.0,3.0,783575.0,2016,2016,2016
4726.0,6.0,963301.0,2016,,2016
4727.0,6.0,888500.0,2016,2016,2016
4728.0,6.0,934800.0,2016,,2016
4729.0,6.0,993301.0,2016,,2016
4724.0,6.0,979799.0,2016,,2016
4725.0,6.0,858501.0,2016,,2016
4731.0,6.0,980484.0,2016,2016,2017
4730.0,6.0,906784.0,2016,2016,2017
4732.0,1.0,544900.0,2016,2016,2017
4733.0,1.0,621900.0,2016,2016,2017
4734.0,1.0,730500.0,2016,2016,2017
4732.0,1.0,554900.0,2016,2016,2017
4733.0,1.0,631900.0,2016,2016,2017
4782.0,6.0,1476132.0,2016,,2017
4781.0,1.0,1378516.0,2016,,2016
4783.0,6.0,1672248.0,2016,,2017
4784.0,6.0,1757082.0,2016,,2017
511.0,2.0,15850000.0,,2011,2015
2819.0,6.0,2237900.0,2013,2013,2017
2822.0,6.0,2652400.0,2013,2013,2017
513.0,5.0,17100000.0,,,2015
1198.0,5.0,15900000.0,,2015,2015
2115.0,5.0,25500000.0,,2012,2016
2109.0,2.0,24000000.0,,2012,2014
2108.0,2.0,18622500.0,,2012,2014
1676.0,4.0,324575.0,,2014,2017
1677.0,4.0,354911.0,,2014,2017
1678.0,4.0,341786.0,,2014,2017
1199.0,5.0,17850000.0,,2015,2015
1200.0,2.0,21400000.0,,2013,2015
2820.0,6.0,2419400.0,2013,2013,2017
516.0,5.0,10200000.0,,,2015
510.0,2.0,13800000.0,,2013,2015
1195.0,2.0,14800000.0,,2013,2015
1196.0,5.0,16100000.0,,2011,2015
514.0,2.0,16800000.0,,2011,2015
1197.0,5.0,18100000.0,,,2015
512.0,5.0,15100000.0,,2011,2015
2833.0,6.0,20350000.0,2013,2015,2016
2840.0,6.0,871057.0,2013,2013,2015
2838.0,6.0,642052.0,2013,2013,2015
2839.0,6.0,855789.0,2013,2013,2015
3106.0,1.0,751203.0,2013,2016,2017
3107.0,1.0,824928.0,2013,2016,2017
3105.0,1.0,646336.0,2013,2016,2017
3113.0,1.0,34016695.0,2013,2014,2014
3084.0,6.0,999000.0,2013,,2016
3083.0,6.0,999000.0,2013,,2016
3086.0,6.0,1178000.0,2013,2013,2017
3089.0,6.0,1335000.0,2013,2014,2017
3135.0,6.0,17826279.0,2013,2016,2016
1998.0,2.0,120000000.0,,,2014
3136.0,6.0,11834847.0,2013,2013,2016
3255.0,6.0,24900000.0,2014,,2014
3128.0,1.0,5400000.0,2013,2015,2016
3130.0,1.0,6200000.0,2013,2013,2016
3348.0,1.0,1531516.0,2014,2015,2016
3349.0,1.0,1661516.0,2014,2015,2016
3350.0,1.0,1727516.0,2014,2014,2016
3351.0,1.0,1866516.0,2014,2014,2016
3080.0,3.0,3100000.0,2013,2013,2016
3137.0,6.0,13452291.0,2013,2014,2016
3138.0,6.0,15452159.0,2013,2014,2016
3352.0,3.0,500803.0,2014,,2017
3785.0,1.0,996160.0,2014,2014,2017
3784.0,1.0,930629.0,2014,2015,2017
3773.0,6.0,3488227.0,2014,2015,2016
3774.0,6.0,3593393.0,2014,2015,2016
3775.0,6.0,3284469.0,2014,2015,2016
3771.0,3.0,805968.0,2014,2014,2017
3772.0,3.0,875971.0,2014,2014,2017
3770.0,3.0,725958.0,2014,2014,2017
3808.0,6.0,7340000.0,2014,2016,2016
3776.0,1.0,753039.0,2014,2015,2017
3778.0,1.0,814017.0,2014,2015,2017
3780.0,1.0,879547.0,2014,2014,2017
3823.0,1.0,49300000.0,2014,,2015
3811.0,3.0,639540.0,2014,2017,2017
3814.0,3.0,746939.0,2014,2017,2017
3817.0,3.0,327090.0,2014,,2017
3818.0,3.0,343392.0,2014,,2017
3819.0,3.0,360222.0,2014,,2017
3820.0,3.0,380064.0,2014,,2017
3821.0,3.0,406709.0,2014,2016,2017
3822.0,3.0,406258.0,2014,2014,2017
3949.0,1.0,535483.0,2015,,2017
4197.0,1.0,20578000.0,2015,2016,2016
4198.0,1.0,26633000.0,2015,,2016
3952.0,1.0,616009.0,2015,,2017
3953.0,1.0,709598.0,2015,,2017
3954.0,1.0,807460.0,2015,,2017
3950.0,1.0,599019.0,2015,2015,2017
3951.0,1.0,702504.0,2015,2015,2017
3977.0,3.0,885609.0,2015,2015,2017
4196.0,6.0,21760569.0,2015,2015,2016
4201.0,3.0,3650000.0,2015,2015,2016
4215.0,6.0,4759000.0,2015,2015,2016
4216.0,6.0,5275000.0,2015,2015,2016
4217.0,6.0,5530000.0,2015,2015,2016
4218.0,6.0,6279000.0,2015,2015,2016
4231.0,6.0,5427000.0,2015,,2016
4353.0,6.0,817216.0,2015,2017,2017
4204.0,1.0,26283000.0,2015,,2016
4224.0,1.0,773157.0,2015,2015,2017
4225.0,1.0,788690.0,2015,2015,2017
4226.0,1.0,829757.0,2015,2015,2017
4227.0,1.0,896023.0,2015,2015,2017
3991.0,1.0,686702.0,2015,2016,2017
4228.0,1.0,956690.0,2015,2015,2017
4213.0,1.0,5375000.0,2015,2016,2016
4356.0,1.0,6620000.0,2015,,2016
4358.0,6.0,16150000.0,2015,2015,2016
4357.0,6.0,16650000.0,2015,2015,2016
4359.0,6.0,2399000.0,2015,2015,2017
4360.0,1.0,772582.0,2015,2015,2017
4361.0,3.0,704692.0,2015,2015,2017
4362.0,3.0,644946.0,2015,2015,2017
4363.0,3.0,711042.0,2015,2015,2017
4364.0,3.0,772275.0,2015,2015,2017
4470.0,3.0,349445.0,2016,,2017
4471.0,3.0,412762.0,2016,2016,2017
4472.0,3.0,412311.0,2016,,2017
4460.0,3.0,576767.0,2016,2016,2017
4461.0,3.0,588879.0,2016,2016,2017
4462.0,3.0,611245.0,2016,2016,2017
4465.0,3.0,709843.0,2016,2016,2017
1154.0,6.0,806279.0,,2013,2017
1494.0,2.0,25700000.0,,2013,2015
1251.0,7.0,896615.0,,2016,2017
3017.0,3.0,653800.0,2013,2013,2017
3016.0,3.0,685800.0,2013,2016,2017
1304.0,5.0,88400000.0,,,2015
3257.0,6.0,11128278.0,2014,2014,2015
3258.0,6.0,11992267.0,2014,2014,2015
2419.0,3.0,402125.0,2012,2016,2017
2418.0,3.0,370851.0,2012,,2017
2417.0,3.0,356644.0,2012,,2017
2413.0,3.0,397959.0,2012,2016,2017
2062.0,1.0,55486611.0,,2016,2014
1500.0,7.0,1099337.0,,2014,2016
1499.0,7.0,995753.0,,2014,2016
1244.0,5.0,39043420.0,,2014,2014
3272.0,6.0,26233907.0,2014,2016,2016
3273.0,6.0,27330854.0,2014,2016,2016
3263.0,2.0,12514710.0,2014,2014,2016
3264.0,2.0,14429609.0,2014,2014,2016
3265.0,2.0,19299589.0,2014,2014,2016
3006.0,6.0,860170.0,2013,2014,2017
3002.0,6.0,670413.0,2013,2014,2016
3003.0,6.0,763842.0,2013,2014,2016
1933.0,6.0,975078.0,,2015,2017
1934.0,6.0,1099949.0,,2015,2017
3005.0,6.0,716436.0,2013,2014,2017
3004.0,6.0,791307.0,2013,2014,2017
4181.0,1.0,15230248.0,2015,,2015
4182.0,1.0,22209343.0,2015,,2015
4183.0,2.0,18185037.0,2015,2015,2015
4179.0,1.0,11431331.0,2015,,2015
4180.0,5.0,20967317.0,2015,,2015
4189.0,6.0,1461749.0,2015,2016,2017
4169.0,6.0,1248402.0,2015,2015,2017
4186.0,6.0,1195459.0,2015,2015,2017
4187.0,6.0,1222566.0,2015,2015,2017
4188.0,6.0,1348310.0,2015,2015,2017
4194.0,6.0,12050000.0,2015,2015,2016
4195.0,6.0,889413.0,2015,,2017
4178.0,1.0,798600.0,2015,2015,2017
4170.0,1.0,539900.0,2015,2015,2017
4190.0,2.0,3680000.0,2015,2015,2015
4191.0,6.0,2390000.0,2015,2015,2016
4177.0,1.0,721600.0,2015,2015,2017
4174.0,1.0,828700.0,2015,2015,2017
4175.0,1.0,649600.0,2015,2015,2017
4172.0,1.0,599900.0,2015,2015,2017
4173.0,1.0,688900.0,2015,2015,2017
4512.0,1.0,4270000.0,2016,2016,2016
4511.0,1.0,3690000.0,2016,2016,2016
4513.0,1.0,4270000.0,2016,2016,2016
4514.0,1.0,4590000.0,2016,2016,2016
4499.0,3.0,484919.0,2016,,2017
4518.0,1.0,20766255.0,2016,,2016
4517.0,1.0,10126000.0,2016,,2016
4419.0,6.0,2334476.0,2015,2016,2016
4421.0,1.0,2150509.0,2015,2016,2017
4420.0,1.0,1583247.0,2015,,2017
1772.0,1.0,88300000.0,,,2015
4515.0,1.0,9999000.0,2016,2016,2016
4516.0,1.0,10772000.0,2016,,2016
4529.0,1.0,1295001.0,2016,,2016
4530.0,1.0,1495000.0,2016,,2017
4531.0,1.0,1595001.0,2016,,2017
4532.0,3.0,395000.0,2016,2016,2016
4533.0,3.0,428000.0,2016,2016,2016
4534.0,3.0,485000.0,2016,2016,2016
4535.0,3.0,495000.0,2016,2016,2016
